Sub-Saharan Africa (IDA & IBRD countries),TSS,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,67.10236703,,,,,63.94334133,,,,,61.83618623,,,,,61.36854937,,58.64195427,,57.16628077,,,,,55.28119673,,,
Trinidad and Tobago,TTO,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,7.4,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,1.8,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,0,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,,,,,,,,,,,,
Tunisia,TUN,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,30,,,,,24.9,,,,,25.7,,,,,19.2,,,,,14,,,,,9.3,,,,,4.4,,
Tunisia,TUN,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,13.1,,,,,9.9,,,,,10.5,,,,,6.4,,,,,4,,,,,2.3,,,,,0.6,,
Tunisia,TUN,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,3.8,,,,,2.7,,,,,2.8,,,,,1.2,,,,,0.7,,,,,0.4,,,,,0,,
Tunisia,TUN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
Turkey,TUR,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,13.5,,,,,,,13.7,,,,,,,,11.9,13.7,9.6,9,7.6,6.5,5.4,5,4.8,4.1,3.7,3.2,2.9,3.1,2.5,
Turkey,TUR,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,3.4,,,,,,,4,,,,,,,,3.1,4.3,2.7,2.8,2.1,1.6,1.3,1.1,1.1,0.8,0.7,0.6,0.4,0.5,0.4,
Turkey,TUR,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,0.5,,,,,,,0.7,,,,,,,,0.3,0.9,0.3,0.5,0.3,0.2,0.2,0.1,0.1,0,0,0.1,0,0.1,0,
Turkey,TUR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,23.4,,,,,20.7,,,,,17.9,,,,,15.5,,14.1,,13,,,,,11.9,,,
Tuvalu,TUV,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,,
Tuvalu,TUV,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,,,,,,
Tuvalu,TUV,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,
Tuvalu,TUV,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,70.3,,,,,,,,,78.8,,,,,,,63.4,,,,57.8,,,,,,
Tanzania,TZA,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,52,,,,,,,,,64.9,,,,,,,43.8,,,,36.3,,,,,,
Tanzania,TZA,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,30.6,,,,,,,,,46.1,,,,,,,23.3,,,,15.4,,,,,,
Tanzania,TZA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,77.4,,,,,73.7,,,,,70.1,,,,,66.4,,65,,63.5,,,,,50.7,,,
Uganda,UGA,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,62.5,,,66.1,,,,65,,,67,,,65.2,,,60.6,,,,54.4,,,49.7,,,,52,
Uganda,UGA,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,43.9,,,46.9,,,,45.7,,,48.8,,,47,,,41,,,,33.5,,,28.2,,,,31.3,
Uganda,UGA,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,25.5,,,25.9,,,,24.5,,,28.3,,,26.5,,,21.2,,,,14.7,,,10.8,,,,13.2,
Uganda,UGA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,75,,,,,75,,,,,75,,,,,66.7,,63.4,,60.1,,,,,53.6,,,
Ukraine,UKR,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,13,11.8,,18.1,20.8,,,,,,13.7,9.7,7.4,4.3,3.2,2.9,1.5,1.7,1,0.9,0.7,0.5,0.5,1.4,1.2,
Ukraine,UKR,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,3.4,2,,5.9,6.4,,,,,,2.6,1.3,1.1,0.5,0.3,0.2,0.1,0.1,0,0,0.1,0,0,0.1,0.1,
Ukraine,UKR,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,0.7,0.3,,1.4,1.5,,,,,,0.3,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,
Ukraine,UKR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,60.4,,,48.9,,,44.6,,,45.6,,,43.5,,,38.7,,,37.1,,,31.6,,,24.5,,,19.6,,16.7,14.6,13,9.9,,7.6,,
Upper middle income,UMC,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,39.6,,,33.6,,,28.2,,,29.7,,,26.8,,,21.5,,,20.6,,,16.6,,,10.9,,,8.4,,6.7,5.4,4.7,2.8,,1.9,,
Upper middle income,UMC,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,25.3,,,17.6,,,13.2,,,14.7,,,12.7,,,8.7,,,8.7,,,6.7,,,3.6,,,2.8,,2,1.5,1.2,0.7,,0.5,,
Upper middle income,UMC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,38.34717165,,,,,35.62681949,,,,,32.8227687,,,,,29.45826015,,27.84642695,,27.29607271,,,,,23.05938016,,,
Uruguay,URY,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,3.6,,,,,,,,2.9,,,,,,,,,,,,,,,,,4.6,3.9,2.6,2.5,2,1.5,1.4,1.2,1,0.9,0.8,0.6
Uruguay,URY,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,0.4,,,,,,,,0.7,,,,,,,,,,,,,,,,,0.8,0.6,0.4,0.4,0.3,0.2,0.2,0.2,0.1,0.2,0.1,0.1
Uruguay,URY,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,0,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0
Uruguay,URY,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,0.7,,,,,,,0.7,,,,,0.7,,,0.8,,,0.9,,,0.9,,,,1.2,,,1.2,,,1.3,,,1.2,,,1.4,
United States,USA,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,0.5,,,,,,,0.5,,,,,0.5,,,0.6,,,0.7,,,0.7,,,,1,,,1,,,1,,,1,,,1.1,
United States,USA,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,0.4,,,,,,,0.4,,,,,0.3,,,0.4,,,0.6,,,0.6,,,,0.9,,,0.9,,,0.9,,,0.9,,,1,
United States,USA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,51.9,,65.1,,62.8,64.7,,,,,,,,,,,,,,
Uzbekistan,UZB,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,32.6,,45,,41.5,44.4,,,,,,,,,,,,,,
Uzbekistan,UZB,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,17.7,,23.1,,18.2,22.1,,,,,,,,,,,,,,
Uzbekistan,UZB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,13.8,,,,,,15,,13,,,11,,,20,,,21.7,21.7,,20.8,28.5,33.6,29.9,26.6,16.9,,,,,,,,,,,
"Venezuela, RB",VEN,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,5.3,,,,,,5.6,,7.3,,,4.9,,,9.6,,,12.1,11,,10.5,16.4,20.4,18,17.5,9.8,,,,,,,,,,,
"Venezuela, RB",VEN,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,1,,,,,,0.9,,5.4,,,3,,,4.9,,,7.8,6,,6,10.3,13.1,11.9,13.3,7.1,,,,,,,,,,,
"Venezuela, RB",VEN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,
British Virgin Islands,VGB,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,59.2,,,,,,51,,,,51.3,,44.2,,38.8,,35.7,,16.5,,13.4,,11.4,,8.9,
Vietnam,VNM,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,37.9,,,,,,28.1,,,,29.2,,22.4,,17.6,,14.6,,4.7,,3.3,,3,,2.2,
Vietnam,VNM,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,16.5,,,,,,8.8,,,,10.1,,6.9,,4.9,,3.5,,0.9,,0.5,,0.6,,0.4,
Vietnam,VNM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,60.5,,,,,54.6,,,,,48.8,,,,,41.3,,38.3,,35.2,,,,,27.2,,,
Vanuatu,VUT,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6,,,,,,,
Vanuatu,VUT,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,,,,,,,
Vanuatu,VUT,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,
Vanuatu,VUT,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,47.4,,,43,,,41.4,,,41.5,,,41.1,,,38.8,,,38.1,,,35.5,,,31.8,,,29.1,,26.9,25.3,24.2,22.6,,20.9,,
World,WLD,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,31.3,,,28.8,,,26.5,,,26.7,,,25.7,,,22.9,,,22.3,,,20.1,,,16.9,,,15,,13.4,12,11.4,10.2,,9.2,,
World,WLD,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,17.9,,,14.6,,,12.5,,,12.7,,,12,,,9.8,,,9.5,,,8.2,,,6.3,,,5.4,,4.7,4.1,3.8,3.4,,3.1,,
World,WLD,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,47.27562843,,,,,,,,,,39.66170166,,,,,35.39070793,,34.03273021,,33.08434261,,,,,29.76209067,,,
Samoa,WSM,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,,10.7,,,,,9.8,,,,
Samoa,WSM,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,,1.7,,,,,2,,,,
Samoa,WSM,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,0.1,,,,,0.1,,,,
Samoa,WSM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,,17.7,17.4,,,13.8,13.9,11,7,5.1,6.2,4.7,4.7,4.7
Kosovo,XKX,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,4.2,3.8,,,3,2.8,1.9,1,0.6,1,0.7,0.6,0.6
Kosovo,XKX,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.6,0.4,,,0.4,0.3,0.1,0.1,0.1,0.2,0.1,0.1,0.1
Kosovo,XKX,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,24,,,,,,,31.5,,,,,,,,,39.3,,,
"Yemen, Rep.",YEM,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,8,,,,,,,10.8,,,,,,,,,17.3,,,
"Yemen, Rep.",YEM,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,1.8,,,,,,,,,4.5,,,
"Yemen, Rep.",YEM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2,,76.8,,,,,,,60.8,,,
South Africa,ZAF,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,38.6,,,43.2,,,,41.5,,,,,37.1,,,28.5,,27.7,,,,29.2,,,
South Africa,ZAF,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,23.5,,,27.8,,,,26.1,,,,,20.6,,,14,,13.8,,,,15.3,,,
South Africa,ZAF,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,10.9,,,14.3,,,,13.2,,,,,8.4,,,4.8,,4.9,,,,6.2,,,
South Africa,ZAF,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,46.2,,,,,39.7,,,,,33.2,,,,,28.7,,23,,23,,,,,23,,,
Zambia,ZMB,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,59,,59.4,,,50,,50.7,,,,57.5,,60,,62.5,,,,64.3,,,,,60,,
Zambia,ZMB,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,45.8,,43,,,31.4,,32.3,,,,36.8,,43.4,,46.4,,,,48.5,,,,,44.5,,
Zambia,ZMB,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,34.7,,27.7,,,15.9,,16.8,,,,17.5,,27.3,,30.1,,,,31.6,,,,,29.5,,
Zambia,ZMB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,57,,,,,57.1,,,,,57.2,,,,,57.2,,57.3,,57.3,,,,,54,,,
Zimbabwe,ZWE,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1,,,,,,
Zimbabwe,ZWE,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3,,,,,,
Zimbabwe,ZWE,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,
Zimbabwe,ZWE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,4,,,,,3.7,,,,,3.3,,,,,17.9,,21,,24.1,,,,,25.1,,,
